10901577;Bank Zachodni WBK SA;1 O. w Nowej Soli;67-100;Nowa Sól;ul.Moniuszki 9;lubuskie
10901580;Bank Zachodni WBK SA;1 O. w Sulechowie;66-100;Sulechów;Al.Niepodległości 5;lubuskie
10901593;Bank Zachodni WBK SA;1 O. w Świebodzinie;66-200;Świebodzin;ul.Głogowska 8;lubuskie
10901607;Bank Zachodni WBK SA;1 O. w Wolsztynie;64-200;Wolsztyn;Rynek 7;wielkopolskie
10901623;Bank Zachodni WBK SA;2 O. w Gorzowie Wielkopolskim;66-400;Gorzów Wielkopolski;ul.Pionierów 8;lubuskie
10901636;Bank Zachodni WBK SA;2 O. w Zielonej Górze;65-950;Zielona Góra;ul.Bankowa 5;lubuskie
10901649;Bank Zachodni WBK SA;3 O. w Opolu;45-057;Opole;ul.Ozimska 6;opolskie
10901652;Bank Zachodni WBK SA;1 O. w Tychach;43-100;Tychy;ul.Bałuckiego 4;śląskie
10901665;Bank Zachodni WBK SA;2 O. w Krakowie;31-321;Kraków;ul.Fiszera 36;małopolskie
10901678;Bank Zachodni WBK SA;1 O. w Grudziądzu;86-300;Grudziądz;al.23 Stycznia 42;kujawsko-pomorskie
10901681;Bank Zachodni WBK SA;1 O. w Świebodzicach;58-160;Świebodzice;Al.Lipowe 5;dolnośląskie
10901694;Bank Zachodni WBK SA;5 O. w Warszawie;02-697;Warszawa;ul.Rzymowskiego 34;mazowieckie
10901708;Bank Zachodni WBK SA;4 O. w Jeleniej Górze;58-500;Jelenia Góra;ul.Jasna 14;dolnośląskie
10901711;Bank Zachodni WBK SA;2 O. w Koszalinie;75-800;Koszalin;ul.1 Maja 12;zachodniopomorskie
10901737;Bank Zachodni WBK SA;7 O. w Poznaniu;61-680;Poznań;ul.Gronowa 22;wielkopolskie
10901740;Bank Zachodni WBK SA;1 O. w Bielsku-Białej;43-300;Bielsko-Biała;ul.Partyzantów 22;śląskie
10901753;Bank Zachodni WBK SA;6 O. w Warszawie;04-174;Warszawa;ul.Tarnowiecka 13;mazowieckie
10901766;Bank Zachodni WBK SA;1 O. w Gliwicach;44-100;Gliwice;ul.Dolnych Wałów 1;śląskie
10901779;Bank Zachodni WBK SA;2 O. w Bytomiu;41-902;Bytom;ul.Krakowska 1;śląskie
10901782;Bank Zachodni WBK SA;1 O. w Cieszynie;43-400;Cieszyn;Rynek 14;śląskie
10901795;Bank Zachodni WBK SA;1 O. w Częstochowie;42-200;Częstochowa;ul.Krótka 46/48;śląskie
10901809;Bank Zachodni WBK SA;2 O. w Katowicach;40-005;Katowice;al.Wojciecha Korfantego 5;śląskie
10901812;Bank Zachodni WBK SA;1 O. w Świętochłowicach;41-600;Świętochłowice;ul.Katowicka 53;śląskie
10901825;Bank Zachodni WBK SA;1 O. w Tarnowskich Górach;42-600;Tarnowskie Góry;ul.Oświęcimska 1;śląskie
10901838;Bank Zachodni WBK SA;1 O. w Tarnowie;33-100;Tarnów;ul.Bitwy o Wał Pomorski 6;małopolskie
10901841;Bank Zachodni WBK SA;7 O. w Warszawie;03-285;Warszawa;ul.Kondratowicza 18;mazowieckie
10901854;Bank Zachodni WBK SA;8 O. w Poznaniu;61-894;Poznań;pl.Generała Władysława Andersa 5;wielkopolskie
10901867;Bank Zachodni WBK SA;Dom Maklerski;60-967;Poznań;pl.Wolności 15;wielkopolskie
10901870;Bank Zachodni WBK SA;8 O. w Warszawie;02-672;Warszawa;ul.Domaniewska 37;mazowieckie
10901883;Bank Zachodni WBK SA;9 O. w Warszawie;00-676;Warszawa;ul.Marszałkowska 55/73;mazowieckie
10901896;Bank Zachodni WBK SA;3 O. w Bydgoszczy;85-312;Bydgoszcz;ul.Szubińska 83;kujawsko-pomorskie
10901900;Bank Zachodni WBK SA;1 O. w Gorzowie Wielkopolskim;66-414;Gorzów Wielkopolski;ul.Kombatantów 2;lubuskie
10901926;Bank Zachodni WBK SA;1 O. w Jeleniej Górze;58-500;Jelenia Góra;pl.Niepodległości 4;dolnośląskie
10901939;Bank Zachodni WBK SA;1 O. w Bolesławcu;59-700;Bolesławiec;ul.Bankowa 12;dolnośląskie
10901942;Bank Zachodni WBK SA;1 O. w Kamiennej Górze;58-400;Kamienna Góra;ul.Parkowa 1;dolnośląskie
10901955;Bank Zachodni WBK SA;1 O. w Lubaniu;59-800;Lubań;pl.3 Maja 16;dolnośląskie
10901968;Bank Zachodni WBK SA;1 O. w Zgorzelcu;59-900;Zgorzelec;ul.Wolności 11;dolnośląskie
10901971;Bank Zachodni WBK SA;1 O. w Bogatyni;59-920;Bogatynia;ul.Daszyńskiego 4ABC;dolnośląskie
10901984;Bank Zachodni WBK SA;1 O. w Szklarskiej Porębie;58-580;Szklarska Poręba;ul.Jedności Narodowej 16;dolnośląskie
10901997;Bank Zachodni WBK SA;2 O. w Jeleniej Górze;58-500;Jelenia Góra;pl.Niepodległości 4;dolnośląskie
10902008;Bank Zachodni WBK SA;4 O. w Katowicach;40-174;Katowice;ul.Katowicka 61;śląskie
10902011;Bank Zachodni WBK SA;1 O. w Bytomiu;41-902;Bytom;ul.Dworcowa 4;śląskie
10902024;Bank Zachodni WBK SA;1 O. w Chorzowie;41-500;Chorzów;ul.Katowicka 72;śląskie
10902037;Bank Zachodni WBK SA;1 O. w Rudzie Śląskiej;41-709;Ruda Śląska;ul.P.Niedurnego 44;śląskie
10902040;Bank Zachodni WBK SA;1 O. w Kielcach;25-950;Kielce;ul.Wspólna 2;świętokrzyskie
10902053;Bank Zachodni WBK SA;1 O. w Krakowie;31-133;Kraków;ul.Karmelicka 9;małopolskie
10902066;Bank Zachodni WBK SA;1 O. w Legnicy;59-220;Legnica;ul.Gwarna 4A;dolnośląskie
10902079;Bank Zachodni WBK SA;1 O. w Głogowie;67-200;Głogów;ul.Słowiańska 12;dolnośląskie
10902082;Bank Zachodni WBK SA;1 O. w Lubinie;59-300;Lubin;ul.Odrodzenia 5;dolnośląskie
10902095;Bank Zachodni WBK SA;1 O. w Złotoryi;59-500;Złotoryja;Rynek 5;dolnośląskie
10902109;Bank Zachodni WBK SA;1 O. w Polkowicach;59-320;Polkowice;ul.Wołodyjowskiego 14;dolnośląskie
10902112;Bank Zachodni WBK SA;2 O. w Głogowie;67-200;Głogów;ul.Obrońców Pokoju 12;dolnośląskie
10902125;Bank Zachodni WBK SA;2 O. w Lesznie;64-100;Leszno;ul.Słowiańska 50;wielkopolskie
10902138;Bank Zachodni WBK SA;1 O. w Opolu;45-057;Opole;ul.Ozimska 6;opolskie
10902141;Bank Zachodni WBK SA;1 O. w Brzegu;49-300;Brzeg;ul.Powstańców Śląskich 6;opolskie
10902154;Bank Zachodni WBK SA;1 O. w Głubczycach;48-100;Głubczyce;ul.Powstańców 4;opolskie
10902167;Bank Zachodni WBK SA;1 O. w Głuchołazach;48-340;Głuchołazy;ul.Marii Skłodowskiej-Curie 22;opolskie
10902170;Bank Zachodni WBK SA;1 O. w Kluczborku;46-200;Kluczbork;Rynek 16;opolskie
10902183;Bank Zachodni WBK SA;1 O. w Kędzierzynie-Koźlu;47-220;Kędzierzyn-Koźle;pl.Wolności 1A;opolskie
10902196;Bank Zachodni WBK SA;1 O. w Namysłowie;46-100;Namysłów;ul.Dubois 5;opolskie
10902200;Bank Zachodni WBK SA;1 O. w Niemodlinie;49-100;Niemodlin;ul.Bohaterów Powstań Śląskich 34;opolskie
10902213;Bank Zachodni WBK SA;1 O. w Paczkowie;48-370;Paczków;Rynek 11;opolskie
10902226;Bank Zachodni WBK SA;1 O. w Prudniku;48-200;Prudnik;ul.Piastowska 18;opolskie
10902239;Bank Zachodni WBK SA;1 O. w Strzelcach Opolskich;47-100;Strzelce Opolskie;ul.Zamkowa 1;opolskie
10902242;Bank Zachodni WBK SA;2 O. w Opolu;45-958;Opole;ul.1 Maja 1;opolskie
10902255;Bank Zachodni WBK SA;9 O. w Poznaniu;61-700;Poznań;ul.Fredry 12;wielkopolskie
10902268;Bank Zachodni WBK SA;1 O. w Szczecinie;70-530;Szczecin;ul.Matejki 22;zachodniopomorskie
10902271;Bank Zachodni WBK SA;1 O. w Wałbrzychu;58-300;Wałbrzych;ul.Chrobrego 7;dolnośląskie
10902284;Bank Zachodni WBK SA;1 O. w Bielawie;58-260;Bielawa;ul.1 Maja 34;dolnośląskie
10902297;Bank Zachodni WBK SA;1 O. w Bystrzycy Kłodzkiej;57-500;Bystrzyca Kłodzka;ul.Mickiewicza 8;dolnośląskie
10902301;Bank Zachodni WBK SA;1 O. w Dzierżoniowie;58-200;Dzierżoniów;ul.Mickiewicza 4;dolnośląskie
10902314;Bank Zachodni WBK SA;1 O. w Głuszycy;58-340;Głuszyca;ul.Grunwaldzka 10;dolnośląskie
10902327;Bank Zachodni WBK SA;1 O. w Kłodzku;57-300;Kłodzko;ul.Kościuszki 7;dolnośląskie
10902330;Bank Zachodni WBK SA;1 O. w Nowej Rudzie;57-400;Nowa Ruda;ul.Armii Krajowej 4;dolnośląskie
10902343;Bank Zachodni WBK SA;1 O. w Strzegomiu;58-150;Strzegom;ul.T.Kościuszki 14;dolnośląskie
10902356;Bank Zachodni WBK SA;2 O. w Świebodzicach;58-160;Świebodzice;Al.Lipowe 5;dolnośląskie
10902369;Bank Zachodni WBK SA;1 O. w Świdnicy;58-100;Świdnica;ul.1000-lecia Państwa Polskiego 1;dolnośląskie
10902372;Bank Zachodni WBK SA;1 O. w Ząbkowicach Śląskich;57-200;Ząbkowice Śląskie;ul.Legnicka 3;dolnośląskie
10902385;Bank Zachodni WBK SA;1 O. w Ziębicach;57-220;Ziębice;Rynek 46/47;dolnośląskie
10902398;Bank Zachodni WBK SA;1 O. we Wrocławiu;50-950;Wrocław;Rynek 9/11;dolnośląskie
10902402;Bank Zachodni WBK SA;2 O. we Wrocławiu;50-950;Wrocław;pl.Kościuszki 7/8;dolnośląskie
10902415;Bank Zachodni WBK SA;1 O. w Oleśnicy;56-400;Oleśnica;Rynek-Ratusz;dolnośląskie
10902428;Bank Zachodni WBK SA;1 O. w Oławie;55-200;Oława;ul.3 Maja 2A;dolnośląskie
10902431;Bank Zachodni WBK SA;1 O. w Strzelinie;57-100;Strzelin;ul.Książąt Brzeskich 7;dolnośląskie
10902444;Bank Zachodni WBK SA;1 O. w Środzie Śląskiej;55-300;Środa Śląska;ul.Wrocławska 11A;dolnośląskie
10902457;Bank Zachodni WBK SA;1 O. w Trzebnicy;55-100;Trzebnica;ul.Ks.Dziekana Wawrzyńca Bochenka 71;dolnośląskie
10902460;Bank Zachodni WBK SA;1 O. w Wołowie;56-100;Wołów;Rynek 1-4;dolnośląskie
10902473;Bank Zachodni WBK SA;3 O. we Wrocławiu;50-950;Wrocław;Rynek 9/11;dolnośląskie
10902486;Bank Zachodni WBK SA;12 O. we Wrocławiu;50-503;Wrocław;ul.Kamienna 145;dolnośląskie
10902499;Bank Zachodni WBK SA;1 O. w Brzegu Dolnym;56-120;Brzeg Dolny;ul.1 Maja 10A;dolnośląskie
10902503;Bank Zachodni WBK SA;4 O. we Wrocławiu;50-950;Wrocław;ul.Kuźnicza 17-19;dolnośląskie
10902516;Bank Zachodni WBK SA;21 O. we Wrocławiu;54-203;Wrocław;ul.Legnicka 51-53;dolnośląskie
10902529;Bank Zachodni WBK SA;17 O. we Wrocławiu;53-314;Wrocław;ul.Powstańców Śląskich 17/115;dolnośląskie
10902532;Bank Zachodni WBK SA;3 O. w Zielonej Górze;65-958;Zielona Góra;ul.Sikorskiego 9;lubuskie
10902545;Bank Zachodni WBK SA;1 O. w Szprotawie;67-300;Szprotawa;Rynek 12;lubuskie
10902558;Bank Zachodni WBK SA;1 O. w Żaganiu;68-100;Żagań;pl.Wolności 6;lubuskie
10902561;Bank Zachodni WBK SA;1 O. w Żarach;68-200;Żary;ul.Wrocławska 12;lubuskie
10902574;Bank Zachodni WBK SA;10 O. w Warszawie;00-676;Warszawa;ul.Marszałkowska 55/73;mazowieckie
10902587;Bank Zachodni WBK SA;1 O. w Białymstoku;15-097;Białystok;ul.M.Skłodowskiej-Curie 2;podlaskie
10902590;Bank Zachodni WBK SA;Oddział Centralny;53-611;Wrocław;ul.Strzegomska 8/10;dolnośląskie
10902604;Bank Zachodni WBK SA;1 O. w Ciechanowie;06-400;Ciechanów;ul.Pułtuska 4/6;mazowieckie
10902617;Bank Zachodni WBK SA;1 O. w Elblągu;82-300;Elbląg;ul.Pułkownika Dąbka 8-12;warmińsko-mazurskie
10902620;Bank Zachodni WBK SA;1 O. w Starogardzie Gdańskim;83-200;Starogard Gdański;ul.Hallera 16;pomorskie
10902633;Bank Zachodni WBK SA;3 O. w Jeleniej Górze;58-560;Jelenia Góra;pl.Piastowski 1A;dolnośląskie
10902646;Bank Zachodni WBK SA;1 O. w Koszalinie;75-601;Koszalin;ul.Zwycięstwa 114;zachodniopomorskie
10902659;Bank Zachodni WBK SA;1 O. w Kołobrzegu;78-100;Kołobrzeg;ul.Gierczak 44/45;zachodniopomorskie
10902662;Bank Zachodni WBK SA;1 O. w Połczynie-Zdroju;78-320;Połczyn-Zdrój;pl.Wolności 3/4;zachodniopomorskie
10902675;Bank Zachodni WBK SA;1 O. w Chojnowie;59-225;Chojnów;ul.Dąbrowskiego 12;dolnośląskie
10902688;Bank Zachodni WBK SA;1 O. w Lublinie;20-147;Lublin;ul.Spółdzielczości Pracy 26;lubelskie
10902705;Bank Zachodni WBK SA;1 O. w Łodzi;90-368;Łódź;al.Piłsudskiego 3;łódzkie
10902718;Bank Zachodni WBK SA;1 O. w Olsztynie;10-450;Olsztyn;ul.Piłsudskiego 44A;warmińsko-mazurskie
10902721;Bank Zachodni WBK SA;2 O. w Chodzieży;64-800;Chodzież;ul.Ks.Prymasa St.Wyszyńskiego 4;wielkopolskie
10902734;Bank Zachodni WBK SA;10 O. w Poznaniu;61-700;Poznań;ul.Fredry 12;wielkopolskie
10902747;Bank Zachodni WBK SA;2 O. w Gnieźnie;62-200;Gniezno;Rynek 4;wielkopolskie
10902750;Bank Zachodni WBK SA;1 O. w Przemyślu;37-700;Przemyśl;ul.Okrzei 1;podkarpackie
10902763;Bank Zachodni WBK SA;1 O. w Słupsku;76-200;Słupsk;pl.Dąbrowskiego 3A;pomorskie
10902776;Bank Zachodni WBK SA;1 O. w Suwałkach;16-400;Suwałki;ul.Kościuszki 49;podlaskie
10902789;Bank Zachodni WBK SA;1 O. w Augustowie;16-300;Augustów;ul.Żabia 9/1;podlaskie
10902792;Bank Zachodni WBK SA;1 O. w Ełku;19-300;Ełk;ul.Wojska Polskiego 67;warmińsko-mazurskie
10902806;Bank Zachodni WBK SA;2 O. w Szczecinie;70-382;Szczecin;ul.Jagiellońska 37A;zachodniopomorskie
10902819;Bank Zachodni WBK SA;2 O. w Świdnicy;58-100;Świdnica;ul.1000-lecia Państwa Polskiego 1;dolnośląskie
10902835;Bank Zachodni WBK SA;Centrum Usług Oddziałowych;53-611;Wrocław;ul.Strzegomska 8-10;dolnośląskie
10902848;Bank Zachodni WBK SA;Centrum Obsługi Oddziałów;61-739;Poznań;pl.Wolności 15;wielkopolskie
10902851;Bank Zachodni WBK SA;35 O. w Warszawie;00-061;Warszawa;ul.Marszałkowska 142;mazowieckie
15000002;Bank Zachodni WBK SA;BZWBK Centrala;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15000028;Bank Zachodni WBK SA;BZWBK Centrala - Wydział Płatności Krajowych;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15000031;Bank Zachodni WBK SA;BZWBK Centrala - Płatności Masowe;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15000044;Bank Zachodni WBK SA;BZWBK Centrala - Escrow;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15000057;Bank Zachodni WBK SA;BZWBK - Płatności Masowe II;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15000060;Bank Zachodni WBK SA;BZWBK - Płatności Masowe III;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15000073;Bank Zachodni WBK SA;BZWBK - Płatności Masowe IV;01-211;Warszawa;ul.Kasprzaka 2/8;mazowieckie
15001012;Bank Zachodni WBK SA;63 O. w Warszawie;01-211;Warszawa;ul.Marcina Kasprzaka 22;mazowieckie
15001025;Bank Zachodni WBK SA;13 O. w Gdańsku;80-886;Gdańsk;ul.Targ Drzewny 3/7;pomorskie
15001038;Bank Zachodni WBK SA;15 O. w Łodzi;91-059;Łódź;ul.Zgierska 42A;łódzkie
15001041;Bank Zachodni WBK SA;3 O. w Pile;64-920;Piła;pl.Konstytucji 3 Maja 4;wielkopolskie
15001054;Bank Zachodni WBK SA;33 O. w Poznaniu;61-725;Poznań;ul.Seweryna Mielżyńskiego 14;wielkopolskie
15001067;Bank Zachodni WBK SA;36 O. we Wrocławiu;50-254;Wrocław;ul.Bolesława Chrobrego 12-14;dolnośląskie
15001070;Bank Zachodni WBK SA;64 O. w Warszawie;03-285;Warszawa;ul.Ludwika Kondratowicza 35;mazowieckie
15001083;Bank Zachodni WBK SA;4 O. w Białymstoku;15-232;Białystok;ul.Adama Mickiewicza 50;podlaskie
15001096;Bank Zachodni WBK SA;3 O. w Koszalinie;75-523;Koszalin;ul.Józefa Piłsudskiego 85;zachodniopomorskie
15001100;Bank Zachodni WBK SA;5 O. w Rzeszowie;35-068;Rzeszów;ul.Grunwaldzka 38;podkarpackie
15001113;Bank Zachodni WBK SA;19 O. w Szczecinie;70-435;Szczecin;al.Wojska Polskiego 51;zachodniopomorskie
15001126;Bank Zachodni WBK SA;65 O. w Warszawie;00-642;Warszawa;pl.Zbawiciela 2;mazowieckie
15001139;Bank Zachodni WBK SA;7 O. w Katowicach;40-025;Katowice;ul.Szafranka 2-4;śląskie
15001142;Bank Zachodni WBK SA;21 O. w Krakowie;31-058;Kraków;ul.Stradomska 8;małopolskie
15001155;Bank Zachodni WBK SA;44 O. we Wrocławiu;53-659;Wrocław;ul.Władysława Sikorskiego 2-8;dolnośląskie
15001168;Bank Zachodni WBK SA;34 O. we Wrocławiu;53-333;Wrocław;ul.Powstańców Śląskich 64;dolnośląskie
15001171;Bank Zachodni WBK SA;15 O. w Gdańsku;80-394;Gdańsk;ul.Kołobrzeska 12;pomorskie
15001197;Bank Zachodni WBK SA;71 0. w Warszawie;00-971;Warszawa;al.Krakowska 110/114;mazowieckie
15001201;Bank Zachodni WBK SA;31 O. w Poznaniu;60-543;Poznań;ul.Jana H.Dąbrowskiego 129/131;wielkopolskie
15001214;Bank Zachodni WBK SA;2 O. w Rybniku;44-200;Rybnik;ul.3 Maja 30;śląskie
15001272;Bank Zachodni WBK SA;67 O. w Warszawie;02-548;Warszawa;ul.Różana 8/10;mazowieckie
15001298;Bank Zachodni WBK SA;6 O. w Olsztynie;10-292;Olsztyn;al.Wojska Polskiego 62;warmińsko-mazurskie
15001331;Bank Zachodni WBK SA;1 O. w Białej Podlaskiej;21-500;Biała Podlaska;ul.Brzeska 27;lubelskie
15001344;Bank Zachodni WBK SA;5 O. w Białymstoku;15-063;Białystok;ul.Warszawska 14;podlaskie
15001357;Bank Zachodni WBK SA;4 O. w Bielsku-Białej;43-300;Bielsko-Biała;ul.11 Listopada 102;śląskie
15001360;Bank Zachodni WBK SA;13 O. w Bydgoszczy;85-631;Bydgoszcz;ul.Modrzewiowa 15A;kujawsko-pomorskie
15001373;Bank Zachodni WBK SA;2 O. w Chełmie;22-100;Chełm;ul.Lwowska 8/10;lubelskie
15001386;Bank Zachodni WBK SA;2 O. w Ciechanowie;06-400;Ciechanów;ul.3 Maja 3A;mazowieckie
15001399;Bank Zachodni WBK SA;3 O. w Częstochowie;42-202;Częstochowa;ul.Józefa Piłsudskiego 5;śląskie
15001403;Bank Zachodni WBK SA;3 O. w Elblągu;82-300;Elbląg;ul.1 Maja 16;warmińsko-mazurskie
15001416;Bank Zachodni WBK SA;5 O. w Gorzowie Wielkopolskim;66-400;Gorzów Wielkopolski;ul.Jana Matejki 32;lubuskie
15001429;Bank Zachodni WBK SA;6 O. w Jeleniej Górze;58-500;Jelenia Góra;ul.Wolności 9-11;dolnośląskie
15001432;Bank Zachodni WBK SA;5 O. w Kaliszu;62-800;Kalisz;ul.Górnośląska 50;wielkopolskie
15001445;Bank Zachodni WBK SA;9 O. w Katowicach;40-007;Katowice;ul.Uniwersytecka 13;śląskie
15001458;Bank Zachodni WBK SA;5 O. w Kielcach;25-310;Kielce;ul.Tadeusza Kościuszki 6;świętokrzyskie
15001461;Bank Zachodni WBK SA;3 O. w Koninie;62-510;Konin;al.1 Maja 5;wielkopolskie
15001487;Bank Zachodni WBK SA;23 O. w Krakowie;30-347;Kraków;ul.Kapelanka 17;małopolskie
15001490;Bank Zachodni WBK SA;1 O. w Krośnie;38-400;Krosno;ul.Augusta Lewakowskiego 23;podkarpackie
15001504;Bank Zachodni WBK SA;5 O. w Legnicy;59-220;Legnica;ul.Powstańców Śląskich 1;dolnośląskie
15001517;Bank Zachodni WBK SA;4 O. w Lesznie;64-100;Leszno;al.Zygmunta Krasińskiego 26;wielkopolskie
15001520;Bank Zachodni WBK SA;4 O. w Lublinie;20-950;Lublin;ul.Krakowskie Przedmieście 37;lubelskie
15001533;Bank Zachodni WBK SA;2 O. w Łomży;18-400;Łomża;ul.Dworna 14;podlaskie
15001546;Bank Zachodni WBK SA;14 O. w Łodzi;90-530;Łódź;ul.Wólczańska 178;łódzkie
15001559;Bank Zachodni WBK SA;2 O. w Nowym Sączu;33-300;Nowy Sącz;al.Wolności 6;małopolskie
15001562;Bank Zachodni WBK SA;5 O. w Olsztynie;10-006;Olsztyn;ul.Seweryna Pieniężnego 14;warmińsko-mazurskie
15001575;Bank Zachodni WBK SA;8 O. w Opolu;45-076;Opole;ul.Żwirki i Wigury 9A;opolskie
15001588;Bank Zachodni WBK SA;1 O. w Ostrołęce;07-410;Ostrołęka;ul.Inwalidów Wojennych 6;mazowieckie
15001605;Bank Zachodni WBK SA;2 O. w Piotrkowie Trybunalskim;97-300;Piotrków Trybunalski;ul.Juliusza Słowackiego 67;łódzkie
15001618;Bank Zachodni WBK SA;4 O. w Płocku;09-402;Płock;ul.Kolegialna 22;mazowieckie
15001621;Bank Zachodni WBK SA;32 O. w Poznaniu;61-758;Poznań;ul.Garbary 71;wielkopolskie
15001634;Bank Zachodni WBK SA;2 O. w Przemyślu;37-700;Przemyśl;ul.Aleksandra Dworskiego 8;podkarpackie
15001647;Bank Zachodni WBK SA;4 O. w Radomiu;26-607;Radom;ul.Stefana Żeromskiego 41;mazowieckie
15001663;Bank Zachodni WBK SA;2 O. w Siedlcach;08-110;Siedlce;ul.Józefa Piłsudskiego 70;mazowieckie
15001676;Bank Zachodni WBK SA;2 O. w Sieradzu;98-200;Sieradz;ul.Józefa Piłsudskiego 4;łódzkie
15001689;Bank Zachodni WBK SA;1 O. w Skierniewicach;96-100;Skierniewice;ul.Konstytucji 3 Maja 2;łódzkie
15001692;Bank Zachodni WBK SA;3 O. w Słupsku;76-200;Słupsk;al.3 Maja 3;pomorskie
15001706;Bank Zachodni WBK SA;2 O. w Sopocie;81-807;Sopot;ul.1 Maja 7;pomorskie
15001719;Bank Zachodni WBK SA;2 O. w Suwałkach;16-400;Suwałki;ul.Sejneńska 2;podlaskie
15001722;Bank Zachodni WBK SA;20 O. w Szczecinie;70-506;Szczecin;ul.Teofila Starzyńskiego 1;zachodniopomorskie
15001735;Bank Zachodni WBK SA;2 O. w Tarnobrzegu;39-400;Tarnobrzeg;ul.1 Maja 6;podkarpackie
15001748;Bank Zachodni WBK SA;3 O. w Tarnowie;33-100;Tarnów;ul.Ignacego Mościckiego 25;małopolskie
15001751;Bank Zachodni WBK SA;5 O. w Toruniu;87-100;Toruń;ul.Grudziądzka 93;kujawsko-pomorskie
15001764;Bank Zachodni WBK SA;6 O. w Wałbrzychu;58-300;Wałbrzych;ul.Juliusza Słowackiego 24;dolnośląskie
15001777;Bank Zachodni WBK SA;66 O. w Warszawie;00-030;Warszawa;pl.Powstańców Warszawy 2;mazowieckie
15001780;Bank Zachodni WBK SA;3 O. we Włocławku;87-800;Włocławek;pl.Wolności 5;kujawsko-pomorskie
15001793;Bank Zachodni WBK SA;35 O. we Wrocławiu;50-062;Wrocław;pl.Solny 14;dolnośląskie
15001807;Bank Zachodni WBK SA;2 O. w Zamościu;22-400;Zamość;ul.Partyzantów 12;lubelskie
15001810;Bank Zachodni WBK SA;4 O. w Zielonej Górze;65-950;Zielona Góra;al.Wojska Polskiego 25;lubuskie
15001865;Bank Zachodni WBK SA;69 O. w Warszawie;02-797;Warszawa;al.Komisji Edukacji Narodowej 57;mazowieckie
15001878;Bank Zachodni WBK SA;70 O. w Warszawie;04-041;Warszawa;ul.Ostrobramska 101A;mazowieckie
15001881;Bank Zachodni WBK SA;6 O. w Gdyni;81-370;Gdynia;ul.Skwer Kościuszki 15;pomorskie
15001894;Bank Zachodni WBK SA;3 O. w Chorzowie;41-500;Chorzów;ul.Wolności 24;śląskie
15001911;Bank Zachodni WBK SA;62 O. w Warszawie;01-402;Warszawa;ul.Erazma Ciołka 10;mazowieckie
15001979;Bank Zachodni WBK SA;25 O. w Krakowie;30-081;Kraków;ul.Królewska 55;małopolskie
15001982;Bank Zachodni WBK SA;17 O. w Łodzi;93-037;Łódź;ul.Bednarska 42;łódzkie
15002006;Bank Zachodni WBK SA;BZWBK 3 O. w Bełchatowie;97-400;Bełchatów;ul.9 Maja 15;łódzkie
15002022;Bank Zachodni WBK SA;72 O. w Warszawie;01-882;Warszawa;ul.Stefana Żeromskiego 77;mazowieckie
15002051;Bank Zachodni WBK SA;14 O. w Gdańsku;80-275;Gdańsk;ul.Juliusza Słowackiego 37A;pomorskie
15002080;Bank Zachodni WBK SA;68 O. w Warszawie;03-733;Warszawa;ul.Targowa 49/51;mazowieckie
15002110;Bank Zachodni WBK SA;2 O. w Rawiczu;63-900;Rawicz;ul.Sarnowska 2;wielkopolskie
15002149;Bank Zachodni WBK SA;BZWBK Centrum Obsługi Klientów Korporacyjnych;20-601;Lublin;ul.Tomasza Zana 38;lubelskie
15002152;Bank Zachodni WBK SA;2 O. w Kępnie;63-600;Kępno;Rynek 33;wielkopolskie
15002165;Bank Zachodni WBK SA;1 O. w Busku-Zdroju;28-100;Busko-Zdrój;ul.Partyzantów 21;świętokrzyskie
15002178;Bank Zachodni WBK SA;2 O. w Nowym Targu;34-400;Nowy Targ;al.Tysiąclecia 44;małopolskie
15002181;Bank Zachodni WBK SA;1 O. w Żyrardowie;96-300;Żyrardów;ul.1 Maja 41;mazowieckie
15002194;Bank Zachodni WBK SA;1 O. w Mińsku Mazowieckim;05-300;Mińsk Mazowiecki;ul.Tadeusza Kościuszki 14;mazowieckie
15002208;Bank Zachodni WBK SA;1 O. w Łukowie;21-400;Łuków;ul.Staropijarska 3;lubelskie
15002211;Bank Zachodni WBK SA;1 O. w Jarosławiu;37-500;Jarosław;ul.Juliusza Słowackiego 1;podkarpackie
15002224;Bank Zachodni WBK SA;2 O. w Stalowej Woli;37-450;Stalowa Wola;al.Jana Pawła II 18E;podkarpackie
15002237;Bank Zachodni WBK SA;2 O. w Starogardzie Gdańskim;83-200;Starogard Gdański;al.Niepodległości 4;pomorskie
15002240;Bank Zachodni WBK SA;2 O. w Ełku;19-300;Ełk;ul.Juliusza Słowackiego 15F;warmińsko-mazurskie
15002253;Bank Zachodni WBK SA;2 O. w Żorach;44-240;Żory;ul.Bałdyka 2;śląskie
15002266;Bank Zachodni WBK SA;2 O. w Otwocku;05-400;Otwock;ul.Karczewska 11A;mazowieckie
15002279;Bank Zachodni WBK SA;22 O. w Krakowie;31-039;Kraków;ul.Józefa Dietla 68;małopolskie
15002282;Bank Zachodni WBK SA;24 O. w Krakowie;31-146;Kraków;ul.Długa 4;małopolskie
